userID,type,username,password,name,address,balance,isDeleted,department,rollNo,designation,position,membershipLevel
506,teacher,zain506,zain506@123,Zain Khan,House 436 - Faisalabad,82.68,0,Electrical Engineering,,Lab Instructor,,
507,teacher,saad507,saad507@123,Saad Rehman,House 150 - Sialkot,274.78,0,Electrical Engineering,,Lab Instructor,,
508,teacher,rizwan508,rizwan508@123,Rizwan Baig,House 194 - Peshawar,172.46,0,Business Administration,,Assistant Professor,,
509,teacher,zain509,zain509@123,Zain Malik,House 782 - Lahore,392.28,0,Mathematics,,Professor,,
510,teacher,saad510,saad510@123,Saad Hussain,House 341 - Sialkot,42.35,0,Electrical Engineering,,Lab Instructor,,
511,teacher,danish511,danish511@123,Danish Iqbal,House 601 - Quetta,62.42,0,Computer Science,,Lab Instructor,,
512,teacher,imran512,imran512@123,Imran Baig,House 156 - Multan,43.43,0,Mechanical Engineering,,Lab Instructor,,
513,teacher,zain513,zain513@123,Zain Ansari,House 223 - Quetta,32.06,0,Software Engineering,,Lecturer,,
514,teacher,adnan514,adnan514@123,Adnan Iqbal,House 662 - Karachi,198.16,0,Computer Science,,Assistant Professor,,
515,teacher,usman515,usman515@123,Usman Butt,House 479 - Quetta,444.75,0,Software Engineering,,Associate Professor,,
516,teacher,shahzaib516,shahzaib516@123,Shahzaib Hussain,House 54 - Faisalabad,377.2,0,Business Administration,,Lecturer,,
517,teacher,farhan517,farhan517@123,Farhan Ahmed,House 62 - Quetta,22.1,0,Mathematics,,Assistant Professor,,
518,teacher,ahsan518,ahsan518@123,Ahsan Ansari,House 655 - Karachi,61.99,0,Mathematics,,Lecturer,,
519,teacher,saad519,saad519@123,Saad Qureshi,House 480 - Rawalpindi,118.54,0,Electrical Engineering,,Lab Instructor,,
520,teacher,danish520,danish520@123,Danish Iqbal,House 885 - Lahore,202.61,0,Electrical Engineering,,Lab Instructor,,
521,teacher,farhan521,farhan521@123,Farhan Siddiqui,House 771 - Faisalabad,153.99,0,Business Administration,,Assistant Professor,,
522,teacher,shahzaib522,shahzaib522@123,Shahzaib Khan,House 808 - Lahore,489.02,0,Physics,,Assistant Professor,,
523,teacher,usman523,usman523@123,Usman Qureshi,House 31 - Lahore,388.59,0,Electrical Engineering,,Assistant Professor,,
524,teacher,zain524,zain524@123,Zain Khan,House 182 - Sialkot,255.06,0,Mathematics,,Associate Professor,,
525,teacher,imran525,imran525@123,Imran Qureshi,House 172 - Rawalpindi,376.41,0,Business Administration,,Lab Instructor,,
526,teacher,danish526,danish526@123,Danish Farooq,House 187 - Peshawar,347.09,0,Business Administration,,Lab Instructor,,
527,teacher,zain527,zain527@123,Zain Baig,House 462 - Rawalpindi,438.84,0,Mechanical Engineering,,Assistant Professor,,
528,teacher,ahsan528,ahsan528@123,Ahsan Ansari,House 105 - Lahore,390.74,0,Software Engineering,,Professor,,
529,teacher,tariq529,tariq529@123,Tariq Shah,House 668 - Faisalabad,88.69,0,Electrical Engineering,,Assistant Professor,,
530,teacher,bilal530,bilal530@123,Bilal Khan,House 711 - Lahore,50.97,0,Mechanical Engineering,,Lab Instructor,,
531,teacher,kamran531,kamran531@123,Kamran Farooq,House 68 - Karachi,6.54,0,Business Administration,,Associate Professor,,
532,teacher,ahmed532,ahmed532@123,Ahmed Sheikh,House 445 - Hyderabad,85.69,0,Software Engineering,,Professor,,
533,teacher,zain533,zain533@123,Zain Shah,House 299 - Faisalabad,371.64,0,Software Engineering,,Assistant Professor,,
534,teacher,hamza534,hamza534@123,Hamza Baig,House 328 - Peshawar,455,0,Business Administration,,Professor,,
535,teacher,adnan535,adnan535@123,Adnan Ahmed,House 320 - Sialkot,64.16,0,Physics,,Lab Instructor,,
536,teacher,farhan536,farhan536@123,Farhan Khan,House 807 - Peshawar,363.58,0,Mathematics,,Associate Professor,,
537,teacher,imran537,imran537@123,Imran Malik,House 356 - Karachi,306.15,0,Electrical Engineering,,Associate Professor,,
538,teacher,kamran538,kamran538@123,Kamran Sheikh,House 371 - Sialkot,298.98,0,Mathematics,,Associate Professor,,
539,teacher,ahmed539,ahmed539@123,Ahmed Hussain,House 847 - Islamabad,242.27,0,Mechanical Engineering,,Assistant Professor,,
540,teacher,ahsan540,ahsan540@123,Ahsan Farooq,House 148 - Lahore,430.96,0,Physics,,Lab Instructor,,
541,teacher,ahmed541,ahmed541@123,Ahmed Iqbal,House 808 - Quetta,481.4,0,Mechanical Engineering,,Lab Instructor,,
542,teacher,imran542,imran542@123,Imran Qureshi,House 962 - Karachi,436.99,0,Electrical Engineering,,Lab Instructor,,
543,teacher,imran543,imran543@123,Imran Khan,House 284 - Karachi,260.78,0,Mathematics,,Professor,,
544,teacher,hussain544,hussain544@123,Hussain Farooq,House 545 - Rawalpindi,143.81,0,Business Administration,,Lecturer,,
545,teacher,ahsan545,ahsan545@123,Ahsan Rehman,House 746 - Peshawar,152.35,0,Mechanical Engineering,,Lab Instructor,,
546,teacher,shahzaib546,shahzaib546@123,Shahzaib Iqbal,House 174 - Peshawar,99.99,0,Electrical Engineering,,Lecturer,,
547,teacher,salman547,salman547@123,Salman Hussain,House 170 - Faisalabad,339.78,0,Mathematics,,Associate Professor,,
548,teacher,usman548,usman548@123,Usman Shah,House 693 - Islamabad,295.49,0,Electrical Engineering,,Professor,,
549,teacher,salman549,salman549@123,Salman Malik,House 65 - Faisalabad,334.02,0,Physics,,Lecturer,,
550,teacher,adnan550,adnan550@123,Adnan Shah,House 322 - Lahore,56.44,0,Computer Science,,Professor,,
551,teacher,tariq551,tariq551@123,Tariq Khan,House 612 - Karachi,405.16,0,Mathematics,,Assistant Professor,,
552,teacher,shahzaib552,shahzaib552@123,Shahzaib Sheikh,House 763 - Faisalabad,486.9,0,Software Engineering,,Assistant Professor,,
553,teacher,ahsan553,ahsan553@123,Ahsan Chaudhry,House 306 - Peshawar,216.21,0,Mathematics,,Professor,,
554,teacher,ahmed554,ahmed554@123,Ahmed Malik,House 360 - Multan,410.94,0,Computer Science,,Professor,,
555,teacher,hussain555,hussain555@123,Hussain Sheikh,House 853 - Karachi,99.15,0,Mathematics,,Professor,,
556,teacher,usman556,usman556@123,Usman Ansari,House 577 - Karachi,376,0,Mathematics,,Lecturer,,
557,teacher,farhan557,farhan557@123,Farhan Malik,House 820 - Faisalabad,381.5,0,Mechanical Engineering,,Lecturer,,
558,teacher,hassan558,hassan558@123,Hassan Malik,House 367 - Rawalpindi,472.66,0,Mechanical Engineering,,Lab Instructor,,
559,teacher,ahmed559,ahmed559@123,Ahmed Hussain,House 900 - Rawalpindi,150.04,0,Electrical Engineering,,Professor,,
560,teacher,ali560,ali560@123,Ali Qureshi,House 647 - Rawalpindi,446.38,0,Business Administration,,Assistant Professor,,
561,teacher,bilal561,bilal561@123,Bilal Farooq,House 591 - Faisalabad,10.1,0,Electrical Engineering,,Professor,,
562,teacher,danish562,danish562@123,Danish Iqbal,House 625 - Lahore,128.34,0,Mathematics,,Professor,,
563,teacher,hussain563,hussain563@123,Hussain Rehman,House 56 - Lahore,263.43,0,Business Administration,,Lab Instructor,,
564,teacher,adnan564,adnan564@123,Adnan Ahmed,House 216 - Faisalabad,377.49,0,Business Administration,,Lecturer,,
565,teacher,saad565,saad565@123,Saad Iqbal,House 390 - Karachi,60,0,Business Administration,,Assistant Professor,,
566,teacher,shahzaib566,shahzaib566@123,Shahzaib Siddiqui,House 570 - Quetta,396.4,0,Physics,,Lecturer,,
567,teacher,noman567,noman567@123,Noman Qureshi,House 822 - Karachi,190.61,0,Physics,,Lab Instructor,,
568,teacher,tariq568,tariq568@123,Tariq Siddiqui,House 477 - Islamabad,220.48,0,Mechanical Engineering,,Lecturer,,
569,teacher,hamza569,hamza569@123,Hamza Rehman,House 923 - Multan,321.71,0,Software Engineering,,Associate Professor,,
570,teacher,salman570,salman570@123,Salman Siddiqui,House 743 - Faisalabad,377.67,0,Computer Science,,Lab Instructor,,
571,staff,ali601,ali601@123,Ali Baig,House 937 - Faisalabad,118.15,0,,,,Assistant Librarian,
572,staff,kamran602,kamran602@123,Kamran Baig,House 863 - Faisalabad,47.35,0,,,,Assistant Librarian,
573,staff,imran603,imran603@123,Imran Farooq,House 987 - Karachi,20.9,0,,,,Technician,
574,staff,bilal604,bilal604@123,Bilal Qureshi,House 229 - Islamabad,141.97,0,,,,Assistant Librarian,
575,staff,ahmed605,ahmed605@123,Ahmed Hussain,House 72 - Quetta,98.72,0,,,,Assistant Librarian,
576,staff,hassan606,hassan606@123,Hassan Baig,House 762 - Islamabad,127.25,0,,,,Assistant Librarian,
577,staff,zain607,zain607@123,Zain Butt,House 731 - Peshawar,144.45,0,,,,Assistant Librarian,
578,staff,tariq608,tariq608@123,Tariq Sheikh,House 2 - Peshawar,140.93,0,,,,Office Assistant,
579,staff,noman609,noman609@123,Noman Butt,House 933 - Islamabad,25.23,0,,,,Office Assistant,
580,staff,imran610,imran610@123,Imran Butt,House 479 - Karachi,10.39,0,,,,Assistant Librarian,
581,staff,bilal611,bilal611@123,Bilal Baig,House 124 - Lahore,68.96,0,,,,Clerk,
582,staff,salman612,salman612@123,Salman Ahmed,House 596 - Faisalabad,147.52,0,,,,Librarian,
583,staff,shahzaib613,shahzaib613@123,Shahzaib Malik,House 750 - Islamabad,102.37,0,,,,Office Assistant,
584,staff,hussain614,hussain614@123,Hussain Ansari,House 835 - Rawalpindi,100.04,0,,,,Librarian,
585,staff,rizwan615,rizwan615@123,Rizwan Qureshi,House 751 - Hyderabad,65.56,0,,,,Clerk,
586,staff,rizwan616,rizwan616@123,Rizwan Baig,House 243 - Quetta,109.54,0,,,,Librarian,
587,staff,ali617,ali617@123,Ali Iqbal,House 94 - Hyderabad,62.85,0,,,,Technician,
588,staff,ali618,ali618@123,Ali Siddiqui,House 716 - Sialkot,46.38,0,,,,Librarian,
589,staff,danish619,danish619@123,Danish Iqbal,House 598 - Multan,107.84,0,,,,Technician,
590,staff,zain620,zain620@123,Zain Qureshi,House 664 - Hyderabad,89.85,0,,,,Technician,
591,premium,salman701,salman701@123,Salman Rehman,House 294 - Multan,247.2,0,,,,,Gold
592,premium,bilal702,bilal702@123,Bilal Ansari,House 700 - Quetta,631.49,0,,,,,Platinum
593,premium,saad703,saad703@123,Saad Sheikh,House 557 - Lahore,807.69,0,,,,,Platinum
594,premium,hussain704,hussain704@123,Hussain Rehman,House 98 - Multan,398.11,0,,,,,Gold
595,premium,kamran705,kamran705@123,Kamran Malik,House 681 - Lahore,861.46,0,,,,,Platinum
596,premium,hassan706,hassan706@123,Hassan Sheikh,House 167 - Hyderabad,883.86,0,,,,,Diamond
597,premium,rizwan707,rizwan707@123,Rizwan Butt,House 961 - Faisalabad,188.49,0,,,,,Diamond
598,premium,noman708,noman708@123,Noman Shah,House 428 - Karachi,394.84,0,,,,,Gold
599,premium,usman709,usman709@123,Usman Qureshi,House 755 - Multan,327.21,0,,,,,Platinum
600,premium,usman710,usman710@123,Usman Baig,House 574 - Faisalabad,607.91,0,,,,,Diamond
601,premium,ahsan711,ahsan711@123,Ahsan Iqbal,House 711 - Lahore,960.49,0,,,,,Platinum
602,premium,bilal712,bilal712@123,Bilal Ansari,House 322 - Lahore,369.41,0,,,,,Diamond
603,premium,tariq713,tariq713@123,Tariq Rehman,House 835 - Islamabad,570.95,0,,,,,Diamond
604,premium,hassan714,hassan714@123,Hassan Ahmed,House 316 - Hyderabad,922.74,0,,,,,Platinum
605,premium,bilal715,bilal715@123,Bilal Qureshi,House 32 - Multan,711.64,0,,,,,Gold
606,premium,adnan716,adnan716@123,Adnan Ansari,House 639 - Multan,253.13,0,,,,,Diamond
607,premium,shahzaib717,shahzaib717@123,Shahzaib Rehman,House 598 - Quetta,106.55,0,,,,,Gold
608,premium,ahmed718,ahmed718@123,Ahmed Rehman,House 861 - Faisalabad,431.15,0,,,,,Gold
609,premium,saad719,saad719@123,Saad Chaudhry,House 594 - Hyderabad,929.69,0,,,,,Diamond
610,premium,rizwan720,rizwan720@123,Rizwan Chaudhry,House 379 - Karachi,364.67,0,,,,,Gold
611,premium,hassan721,hassan721@123,Hassan Shah,House 326 - Rawalpindi,468.69,0,,,,,Gold
612,premium,noman722,noman722@123,Noman Farooq,House 287 - Lahore,200.27,0,,,,,Diamond
613,premium,adnan723,adnan723@123,Adnan Rehman,House 408 - Sialkot,922.7,0,,,,,Platinum
614,premium,ali724,ali724@123,Ali Chaudhry,House 193 - Hyderabad,127.43,0,,,,,Gold
615,premium,ahsan725,ahsan725@123,Ahsan Sheikh,House 379 - Peshawar,959.29,0,,,,,Platinum
616,premium,imran726,imran726@123,Imran Shah,House 355 - Rawalpindi,719.8,0,,,,,Platinum
617,premium,noman727,noman727@123,Noman Shah,House 583 - Quetta,588.25,0,,,,,Diamond
618,premium,imran728,imran728@123,Imran Khan,House 968 - Faisalabad,401.07,0,,,,,Gold
619,premium,zain729,zain729@123,Zain Ahmed,House 511 - Karachi,950.97,0,,,,,Gold
620,premium,farhan730,farhan730@123,Farhan Butt,House 346 - Faisalabad,739.48,0,,,,,Gold
621,premium,tariq731,tariq731@123,Tariq Shah,House 779 - Quetta,476.17,0,,,,,Diamond
622,premium,rizwan732,rizwan732@123,Rizwan Shah,House 100 - Hyderabad,676.85,0,,,,,Gold
623,premium,noman733,noman733@123,Noman Shah,House 712 - Lahore,734.14,0,,,,,Gold
624,premium,hamza734,hamza734@123,Hamza Chaudhry,House 625 - Lahore,634.73,0,,,,,Gold
625,premium,hamza735,hamza735@123,Hamza Khan,House 956 - Sialkot,947.14,0,,,,,Gold
626,premium,hassan736,hassan736@123,Hassan Chaudhry,House 801 - Faisalabad,182.68,0,,,,,Platinum
627,premium,noman737,noman737@123,Noman Ahmed,House 262 - Islamabad,619.55,0,,,,,Platinum
628,premium,rizwan738,rizwan738@123,Rizwan Iqbal,House 649 - Rawalpindi,268.88,0,,,,,Gold
629,premium,shahzaib739,shahzaib739@123,Shahzaib Butt,House 741 - Sialkot,181.62,0,,,,,Diamond
630,premium,noman740,noman740@123,Noman Hussain,House 988 - Multan,450.65,0,,,,,Gold
631,premium,rizwan741,rizwan741@123,Rizwan Ahmed,House 585 - Karachi,393.87,0,,,,,Diamond
632,premium,tariq742,tariq742@123,Tariq Farooq,House 631 - Sialkot,434.23,0,,,,,Platinum
633,premium,danish743,danish743@123,Danish Malik,House 60 - Multan,426.42,0,,,,,Diamond
634,premium,hamza744,hamza744@123,Hamza Butt,House 566 - Islamabad,791.68,0,,,,,Gold
635,premium,bilal745,bilal745@123,Bilal Shah,House 645 - Rawalpindi,684.17,0,,,,,Diamond
636,premium,hamza746,hamza746@123,Hamza Ahmed,House 123 - Karachi,148.38,0,,,,,Diamond
637,premium,farhan747,farhan747@123,Farhan Siddiqui,House 730 - Rawalpindi,453.97,0,,,,,Platinum
638,premium,hussain748,hussain748@123,Hussain Sheikh,House 182 - Peshawar,891.43,0,,,,,Diamond
639,premium,hamza749,hamza749@123,Hamza Qureshi,House 303 - Islamabad,425.95,0,,,,,Platinum
640,premium,usman750,usman750@123,Usman Khan,House 120 - Quetta,704.73,0,,,,,Diamond
641,admin,admin1,admin1@123,Ali Raza,House 383 - Peshawar,0,0,,,,,
642,admin,admin2,admin2@123,Usman Tariq,House 913 - Hyderabad,0,0,,,,,
643,admin,admin3,admin3@123,Hassan Qureshi,House 494 - Karachi,0,0,,,,,
